날짜,시간,15분,30분,45분,60분,평균,생산량,기온,풍속,습도,강수량,전기요금(계절),day,d,m,공장인원,인건비,target
20210424.0,18.0,20.0,20.0,20.0,20.0,20.0,0.0,15.7,2.2,72.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,18.0,20.0,20.0,20.0,20.0,20.0,0.0,15.7,2.2,72.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,18.0,20.0,20.0,20.0,20.0,20.0,0.0,15.7,2.2,72.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,19.0,20.0,20.0,20.0,20.0,20.0,0.0,14.7,1.3,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,19.0,20.0,20.0,20.0,20.0,20.0,0.0,14.7,1.3,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,19.0,20.0,20.0,20.0,20.0,20.0,0.0,14.7,1.3,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,19.0,20.0,20.0,20.0,20.0,20.0,0.0,14.7,1.3,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,20.0,24.0,24.0,21.0,21.0,23.0,0.0,14.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,24.0
20210424.0,20.0,24.0,24.0,21.0,21.0,23.0,0.0,14.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,24.0
20210424.0,20.0,24.0,24.0,21.0,21.0,23.0,0.0,14.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,21.0
20210424.0,20.0,24.0,24.0,21.0,21.0,23.0,0.0,14.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,21.0
20210424.0,21.0,21.0,21.0,20.0,20.0,21.0,0.0,13.1,0.7,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,21.0
20210424.0,21.0,21.0,21.0,20.0,20.0,21.0,0.0,13.1,0.7,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,21.0
20210424.0,21.0,21.0,21.0,20.0,20.0,21.0,0.0,13.1,0.7,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,21.0,21.0,21.0,20.0,20.0,21.0,0.0,13.1,0.7,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,12.8,1.0,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,12.8,1.0,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,12.8,1.0,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,12.8,1.0,81.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,23.0,20.0,21.0,25.0,24.0,23.0,0.0,12.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,20.0
20210424.0,23.0,20.0,21.0,25.0,24.0,23.0,0.0,12.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,21.0
20210424.0,23.0,20.0,21.0,25.0,24.0,23.0,0.0,12.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,25.0
20210424.0,23.0,20.0,21.0,25.0,24.0,23.0,0.0,12.1,1.1,74.0,0.0,167.2,6.0,24.0,4.0,0.0,1.5,24.0
20210425.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,11.7,1.9,77.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,11.7,1.9,77.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,11.7,1.9,77.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,11.7,1.9,77.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,1.0,24.0,25.0,21.0,20.0,23.0,0.0,11.4,0.9,81.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,24.0
20210425.0,1.0,24.0,25.0,21.0,20.0,23.0,0.0,11.4,0.9,81.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,25.0
20210425.0,1.0,24.0,25.0,21.0,20.0,23.0,0.0,11.4,0.9,81.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,21.0
20210425.0,1.0,24.0,25.0,21.0,20.0,23.0,0.0,11.4,0.9,81.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,12.2,0.9,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,12.2,0.9,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,12.2,0.9,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,2.0,20.0,20.0,20.0,20.0,20.0,0.0,12.2,0.9,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,12.4,1.9,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,12.4,1.9,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,12.4,1.9,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,3.0,20.0,20.0,20.0,20.0,20.0,0.0,12.4,1.9,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,4.0,20.0,20.0,24.0,25.0,22.0,0.0,12.4,1.6,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,4.0,20.0,20.0,24.0,25.0,22.0,0.0,12.4,1.6,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,4.0,20.0,20.0,24.0,25.0,22.0,0.0,12.4,1.6,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,24.0
20210425.0,4.0,20.0,20.0,24.0,25.0,22.0,0.0,12.4,1.6,76.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,25.0
20210425.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,12.5,2.0,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,12.5,2.0,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,12.5,2.0,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,5.0,20.0,20.0,20.0,20.0,20.0,0.0,12.5,2.0,78.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,13.9,3.3,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,13.9,3.3,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,13.9,3.3,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,6.0,20.0,20.0,20.0,20.0,20.0,0.0,13.9,3.3,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,7.0,19.0,19.0,20.0,23.0,20.0,0.0,14.3,2.8,74.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,7.0,19.0,19.0,20.0,23.0,20.0,0.0,14.3,2.8,74.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,7.0,19.0,19.0,20.0,23.0,20.0,0.0,14.3,2.8,74.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,7.0,19.0,19.0,20.0,23.0,20.0,0.0,14.3,2.8,74.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,23.0
20210425.0,8.0,24.0,19.0,20.0,20.0,21.0,0.0,15.0,3.4,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,24.0
20210425.0,8.0,24.0,19.0,20.0,20.0,21.0,0.0,15.0,3.4,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,8.0,24.0,19.0,20.0,20.0,21.0,0.0,15.0,3.4,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,8.0,24.0,19.0,20.0,20.0,21.0,0.0,15.0,3.4,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,9.0,20.0,20.0,20.0,20.0,20.0,0.0,15.2,4.0,68.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,9.0,20.0,20.0,20.0,20.0,20.0,0.0,15.2,4.0,68.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,9.0,20.0,20.0,20.0,20.0,20.0,0.0,15.2,4.0,68.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,9.0,20.0,20.0,20.0,20.0,20.0,0.0,15.2,4.0,68.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,10.0,20.0,20.0,20.0,23.0,21.0,0.0,16.0,3.4,64.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,10.0,20.0,20.0,20.0,23.0,21.0,0.0,16.0,3.4,64.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,10.0,20.0,20.0,20.0,23.0,21.0,0.0,16.0,3.4,64.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,10.0,20.0,20.0,20.0,23.0,21.0,0.0,16.0,3.4,64.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,23.0
20210425.0,11.0,24.0,20.0,20.0,20.0,21.0,0.0,14.9,4.2,66.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,24.0
20210425.0,11.0,24.0,20.0,20.0,20.0,21.0,0.0,14.9,4.2,66.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,11.0,24.0,20.0,20.0,20.0,21.0,0.0,14.9,4.2,66.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,11.0,24.0,20.0,20.0,20.0,21.0,0.0,14.9,4.2,66.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,3.8,59.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,3.8,59.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,3.8,59.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,12.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,3.8,59.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,13.0,20.0,20.0,20.0,20.0,20.0,0.0,16.1,4.0,50.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,13.0,20.0,20.0,20.0,20.0,20.0,0.0,16.1,4.0,50.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,13.0,20.0,20.0,20.0,20.0,20.0,0.0,16.1,4.0,50.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,13.0,20.0,20.0,20.0,20.0,20.0,0.0,16.1,4.0,50.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,14.0,25.0,24.0,20.0,20.0,22.0,0.0,15.7,3.5,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,25.0
20210425.0,14.0,25.0,24.0,20.0,20.0,22.0,0.0,15.7,3.5,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,24.0
20210425.0,14.0,25.0,24.0,20.0,20.0,22.0,0.0,15.7,3.5,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,14.0,25.0,24.0,20.0,20.0,22.0,0.0,15.7,3.5,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,15.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,4.2,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,15.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,4.2,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,15.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,4.2,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,15.0,20.0,20.0,20.0,20.0,20.0,0.0,15.3,4.2,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0,15.1,3.7,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0,15.1,3.7,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0,15.1,3.7,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,16.0,20.0,20.0,20.0,20.0,20.0,0.0,15.1,3.7,58.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,17.0,21.0,25.0,25.0,20.0,23.0,0.0,13.8,3.8,55.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,21.0
20210425.0,17.0,21.0,25.0,25.0,20.0,23.0,0.0,13.8,3.8,55.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,25.0
20210425.0,17.0,21.0,25.0,25.0,20.0,23.0,0.0,13.8,3.8,55.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,25.0
20210425.0,17.0,21.0,25.0,25.0,20.0,23.0,0.0,13.8,3.8,55.0,0.0,167.2,7.0,25.0,4.0,0.0,1.0,20.0
20210425.0,18.0,20.0,19.0,19.0,19.0,19.0,0.0,13.2,3.0,63.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,18.0,20.0,19.0,19.0,19.0,19.0,0.0,13.2,3.0,63.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,18.0,20.0,19.0,19.0,19.0,19.0,0.0,13.2,3.0,63.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,18.0,20.0,19.0,19.0,19.0,19.0,0.0,13.2,3.0,63.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,19.0,19.0,19.0,20.0,20.0,20.0,0.0,12.2,3.2,67.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,19.0,19.0,19.0,20.0,20.0,20.0,0.0,12.2,3.2,67.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,19.0,19.0,19.0,20.0,20.0,20.0,0.0,12.2,3.2,67.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,19.0,19.0,19.0,20.0,20.0,20.0,0.0,12.2,3.2,67.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,20.0,19.0,19.0,20.0,25.0,21.0,0.0,11.8,3.7,71.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,20.0,19.0,19.0,20.0,25.0,21.0,0.0,11.8,3.7,71.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,19.0
20210425.0,20.0,19.0,19.0,20.0,25.0,21.0,0.0,11.8,3.7,71.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,20.0,19.0,19.0,20.0,25.0,21.0,0.0,11.8,3.7,71.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,25.0
20210425.0,21.0,24.0,20.0,21.0,20.0,21.0,0.0,11.5,2.8,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,24.0
20210425.0,21.0,24.0,20.0,21.0,20.0,21.0,0.0,11.5,2.8,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,21.0,24.0,20.0,21.0,20.0,21.0,0.0,11.5,2.8,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,21.0
20210425.0,21.0,24.0,20.0,21.0,20.0,21.0,0.0,11.5,2.8,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,11.2,2.5,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,11.2,2.5,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,11.2,2.5,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,22.0,20.0,20.0,20.0,20.0,20.0,0.0,11.2,2.5,72.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,23.0,20.0,20.0,20.0,22.0,21.0,0.0,10.8,2.1,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,23.0,20.0,20.0,20.0,22.0,21.0,0.0,10.8,2.1,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,23.0,20.0,20.0,20.0,22.0,21.0,0.0,10.8,2.1,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,20.0
20210425.0,23.0,20.0,20.0,20.0,22.0,21.0,0.0,10.8,2.1,73.0,0.0,167.2,7.0,25.0,4.0,0.0,1.5,22.0
20210426.0,0.0,68.0,61.0,59.0,58.0,62.0,0.0,10.4,1.7,72.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,68.0
20210426.0,0.0,68.0,61.0,59.0,58.0,62.0,0.0,10.4,1.7,72.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,61.0
20210426.0,0.0,68.0,61.0,59.0,58.0,62.0,0.0,10.4,1.7,72.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,59.0
20210426.0,0.0,68.0,61.0,59.0,58.0,62.0,0.0,10.4,1.7,72.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,58.0
20210426.0,1.0,86.0,92.0,102.0,101.0,95.0,0.0,9.8,1.5,71.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,86.0
20210426.0,1.0,86.0,92.0,102.0,101.0,95.0,0.0,9.8,1.5,71.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,92.0
20210426.0,1.0,86.0,92.0,102.0,101.0,95.0,0.0,9.8,1.5,71.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,102.0
20210426.0,1.0,86.0,92.0,102.0,101.0,95.0,0.0,9.8,1.5,71.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,101.0
20210426.0,2.0,105.0,100.0,90.0,107.0,101.0,0.0,8.7,1.4,74.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,105.0
20210426.0,2.0,105.0,100.0,90.0,107.0,101.0,0.0,8.7,1.4,74.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,100.0
20210426.0,2.0,105.0,100.0,90.0,107.0,101.0,0.0,8.7,1.4,74.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,90.0
20210426.0,2.0,105.0,100.0,90.0,107.0,101.0,0.0,8.7,1.4,74.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,107.0
20210426.0,3.0,87.0,102.0,93.0,94.0,94.0,0.0,8.8,1.2,73.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,87.0
20210426.0,3.0,87.0,102.0,93.0,94.0,94.0,0.0,8.8,1.2,73.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,102.0
20210426.0,3.0,87.0,102.0,93.0,94.0,94.0,0.0,8.8,1.2,73.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,93.0
20210426.0,3.0,87.0,102.0,93.0,94.0,94.0,0.0,8.8,1.2,73.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,94.0
20210426.0,4.0,95.0,94.0,102.0,105.0,99.0,0.0,6.6,0.3,83.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,95.0
20210426.0,4.0,95.0,94.0,102.0,105.0,99.0,0.0,6.6,0.3,83.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,94.0
20210426.0,4.0,95.0,94.0,102.0,105.0,99.0,0.0,6.6,0.3,83.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,102.0
20210426.0,4.0,95.0,94.0,102.0,105.0,99.0,0.0,6.6,0.3,83.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,105.0
20210426.0,5.0,79.0,69.0,94.0,101.0,86.0,0.0,6.8,1.3,82.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,79.0
20210426.0,5.0,79.0,69.0,94.0,101.0,86.0,0.0,6.8,1.3,82.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,69.0
20210426.0,5.0,79.0,69.0,94.0,101.0,86.0,0.0,6.8,1.3,82.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,94.0
20210426.0,5.0,79.0,69.0,94.0,101.0,86.0,0.0,6.8,1.3,82.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,101.0
20210426.0,6.0,105.0,104.0,89.0,84.0,96.0,0.0,7.0,1.1,85.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,105.0
20210426.0,6.0,105.0,104.0,89.0,84.0,96.0,0.0,7.0,1.1,85.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,104.0
20210426.0,6.0,105.0,104.0,89.0,84.0,96.0,0.0,7.0,1.1,85.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,89.0
20210426.0,6.0,105.0,104.0,89.0,84.0,96.0,0.0,7.0,1.1,85.0,0.0,167.2,1.0,26.0,4.0,0.0,1.5,84.0
20210426.0,7.0,100.0,115.0,140.0,149.0,126.0,63.0,9.5,1.0,79.0,0.0,167.2,1.0,26.0,4.0,0.125,1.5,100.0
20210426.0,7.0,100.0,115.0,140.0,149.0,126.0,63.0,9.5,1.0,79.0,0.0,167.2,1.0,26.0,4.0,0.125,1.5,115.0
20210426.0,7.0,100.0,115.0,140.0,149.0,126.0,63.0,9.5,1.0,79.0,0.0,167.2,1.0,26.0,4.0,0.125,1.5,140.0
20210426.0,7.0,100.0,115.0,140.0,149.0,126.0,63.0,9.5,1.0,79.0,0.0,167.2,1.0,26.0,4.0,0.125,1.5,149.0
20210426.0,8.0,145.0,176.0,121.0,166.0,152.0,574.0,13.3,1.0,65.0,0.0,167.2,1.0,26.0,4.0,0.944078947,1.5,145.0
20210426.0,8.0,145.0,176.0,121.0,166.0,152.0,574.0,13.3,1.0,65.0,0.0,167.2,1.0,26.0,4.0,0.944078947,1.5,176.0
20210426.0,8.0,145.0,176.0,121.0,166.0,152.0,574.0,13.3,1.0,65.0,0.0,167.2,1.0,26.0,4.0,0.944078947,1.5,121.0
20210426.0,8.0,145.0,176.0,121.0,166.0,152.0,574.0,13.3,1.0,65.0,0.0,167.2,1.0,26.0,4.0,0.944078947,1.5,166.0
20210426.0,9.0,167.0,156.0,166.0,165.0,164.0,1038.0,14.4,2.4,52.0,0.0,167.2,1.0,26.0,4.0,1.587155963,1.0,167.0
20210426.0,9.0,167.0,156.0,166.0,165.0,164.0,1038.0,14.4,2.4,52.0,0.0,167.2,1.0,26.0,4.0,1.587155963,1.0,156.0
20210426.0,9.0,167.0,156.0,166.0,165.0,164.0,1038.0,14.4,2.4,52.0,0.0,167.2,1.0,26.0,4.0,1.587155963,1.0,166.0
20210426.0,9.0,167.0,156.0,166.0,165.0,164.0,1038.0,14.4,2.4,52.0,0.0,167.2,1.0,26.0,4.0,1.587155963,1.0,165.0
20210426.0,10.0,116.0,155.0,156.0,165.0,148.0,363.0,15.2,3.8,47.0,0.0,167.2,1.0,26.0,4.0,0.613175676,1.0,116.0
20210426.0,10.0,116.0,155.0,156.0,165.0,148.0,363.0,15.2,3.8,47.0,0.0,167.2,1.0,26.0,4.0,0.613175676,1.0,155.0
20210426.0,10.0,116.0,155.0,156.0,165.0,148.0,363.0,15.2,3.8,47.0,0.0,167.2,1.0,26.0,4.0,0.613175676,1.0,156.0
20210426.0,10.0,116.0,155.0,156.0,165.0,148.0,363.0,15.2,3.8,47.0,0.0,167.2,1.0,26.0,4.0,0.613175676,1.0,165.0
20210426.0,11.0,165.0,162.0,163.0,168.0,165.0,944.0,15.4,3.2,42.0,0.0,167.2,1.0,26.0,4.0,1.434650456,1.0,165.0
20210426.0,11.0,165.0,162.0,163.0,168.0,165.0,944.0,15.4,3.2,42.0,0.0,167.2,1.0,26.0,4.0,1.434650456,1.0,162.0
20210426.0,11.0,165.0,162.0,163.0,168.0,165.0,944.0,15.4,3.2,42.0,0.0,167.2,1.0,26.0,4.0,1.434650456,1.0,163.0
20210426.0,11.0,165.0,162.0,163.0,168.0,165.0,944.0,15.4,3.2,42.0,0.0,167.2,1.0,26.0,4.0,1.434650456,1.0,168.0
20210426.0,12.0,99.0,74.0,75.0,111.0,90.0,3015.0,15.6,3.4,41.0,0.0,167.2,1.0,26.0,4.0,8.398328691,1.0,99.0
20210426.0,12.0,99.0,74.0,75.0,111.0,90.0,3015.0,15.6,3.4,41.0,0.0,167.2,1.0,26.0,4.0,8.398328691,1.0,74.0
20210426.0,12.0,99.0,74.0,75.0,111.0,90.0,3015.0,15.6,3.4,41.0,0.0,167.2,1.0,26.0,4.0,8.398328691,1.0,75.0
20210426.0,12.0,99.0,74.0,75.0,111.0,90.0,3015.0,15.6,3.4,41.0,0.0,167.2,1.0,26.0,4.0,8.398328691,1.0,111.0
20210426.0,13.0,164.0,164.0,165.0,161.0,164.0,2265.0,16.0,3.1,39.0,0.0,167.2,1.0,26.0,4.0,3.463302752,1.0,164.0
20210426.0,13.0,164.0,164.0,165.0,161.0,164.0,2265.0,16.0,3.1,39.0,0.0,167.2,1.0,26.0,4.0,3.463302752,1.0,164.0
20210426.0,13.0,164.0,164.0,165.0,161.0,164.0,2265.0,16.0,3.1,39.0,0.0,167.2,1.0,26.0,4.0,3.463302752,1.0,165.0
20210426.0,13.0,164.0,164.0,165.0,161.0,164.0,2265.0,16.0,3.1,39.0,0.0,167.2,1.0,26.0,4.0,3.463302752,1.0,161.0
20210426.0,14.0,143.0,144.0,163.0,158.0,152.0,812.0,15.8,2.5,38.0,0.0,167.2,1.0,26.0,4.0,1.335526316,1.0,143.0
20210426.0,14.0,143.0,144.0,163.0,158.0,152.0,812.0,15.8,2.5,38.0,0.0,167.2,1.0,26.0,4.0,1.335526316,1.0,144.0
